Combination,Binding_Entity,Antigen,Seed,Approx_DeltaG_kcal_per_mol,Prodigy_DeltaG_kcal_per_mol,Contacts,Model_Path,Antibody_Type,Is_Scaled
nbmcherry_8im0_lys,nbmcherry_8im0,lys,9,-23.700000000000003,-7.8,237,results\model_directory\fold_nbmcherry_8im0_lys_seed_9_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,1,-44.800000000000004,-9.5,448,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_1_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,1,-42.800000000000004,-9.6,428,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_1_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,1,-40.0,-9.3,400,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_1_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,1,-45.900000000000006,-10.3,459,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_1_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,1,-43.2,-10.5,432,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_1_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,10,-44.900000000000006,-9.6,449,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_10_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,10,-44.1,-9.6,441,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_10_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,10,-47.2,-11.4,472,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_10_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,10,-45.400000000000006,-10.6,454,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_10_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,10,-45.800000000000004,-10.4,458,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_10_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,2,-40.0,-9.1,400,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_2_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,2,-41.5,-9.1,415,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_2_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,2,-41.1,-9.3,411,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_2_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,2,-41.2,-9.4,412,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_2_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,2,-43.1,-9.3,431,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_2_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,3,-42.6,-9.4,426,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_3_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,3,-45.5,-9.6,455,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_3_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,3,-43.5,-9.6,435,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_3_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,3,-43.5,-9.8,435,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_3_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,3,-45.1,-11.2,451,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_3_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,4,-45.7,-9.2,457,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_4_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,4,-45.300000000000004,-10.7,453,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_4_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,4,-48.7,-10.7,487,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_4_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,4,-51.6,-11.7,516,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_4_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,4,-47.900000000000006,-11.2,479,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_4_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,5,-42.900000000000006,-9.2,429,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_5_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,5,-44.900000000000006,-9.5,449,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_5_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,5,-43.6,-9.5,436,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_5_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,5,-40.900000000000006,-9.2,409,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_5_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,5,-46.400000000000006,-11.0,464,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_5_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,6,-43.7,-9.2,437,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_6_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,6,-45.400000000000006,-11.1,454,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_6_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,6,-41.5,-9.3,415,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_6_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,6,-49.0,-11.4,490,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_6_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,6,-49.5,-11.5,495,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_6_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,7,-43.900000000000006,-9.3,439,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_7_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,7,-43.900000000000006,-10.2,439,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_7_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,7,-45.0,-10.6,450,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_7_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,7,-49.900000000000006,-12.4,499,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_7_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,7,-43.6,-10.5,436,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_7_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,8,-40.300000000000004,-9.0,403,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_8_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,8,-49.900000000000006,-11.6,499,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_8_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,8,-38.400000000000006,-9.0,384,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_8_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,8,-42.900000000000006,-9.1,429,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_8_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,8,-43.400000000000006,-10.4,434,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_8_model_4.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,9,-42.2,-9.2,422,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_9_model_0.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,9,-41.1,-9.2,411,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_9_model_1.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,9,-44.400000000000006,-9.5,444,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_9_model_2.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,9,-42.400000000000006,-10.7,424,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_9_model_3.cif,1,False
nbmcherry_8im0_mcherry,nbmcherry_8im0,mcherry,9,-44.7,-9.5,447,results\model_directory\fold_nbmcherry_8im0_mcherry_seed_9_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,1,-34.4,-10.3,344,results\model_directory\fold_nbmcherry_8im0_sars_seed_1_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,1,-35.6,-10.6,356,results\model_directory\fold_nbmcherry_8im0_sars_seed_1_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,1,-31.8,-8.8,318,results\model_directory\fold_nbmcherry_8im0_sars_seed_1_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,1,-35.7,-10.8,357,results\model_directory\fold_nbmcherry_8im0_sars_seed_1_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,1,-20.6,-8.4,206,results\model_directory\fold_nbmcherry_8im0_sars_seed_1_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,10,-35.2,-11.4,352,results\model_directory\fold_nbmcherry_8im0_sars_seed_10_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,10,-30.900000000000002,-9.7,309,results\model_directory\fold_nbmcherry_8im0_sars_seed_10_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,10,-27.3,-9.6,273,results\model_directory\fold_nbmcherry_8im0_sars_seed_10_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,10,-22.400000000000002,-7.8,224,results\model_directory\fold_nbmcherry_8im0_sars_seed_10_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,10,-17.400000000000002,-6.8,174,results\model_directory\fold_nbmcherry_8im0_sars_seed_10_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,2,-59.800000000000004,-12.3,598,results\model_directory\fold_nbmcherry_8im0_sars_seed_2_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,2,-15.600000000000001,-8.1,156,results\model_directory\fold_nbmcherry_8im0_sars_seed_2_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,2,-29.6,-8.8,296,results\model_directory\fold_nbmcherry_8im0_sars_seed_2_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,2,-24.700000000000003,-9.5,247,results\model_directory\fold_nbmcherry_8im0_sars_seed_2_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,2,-22.8,-8.6,228,results\model_directory\fold_nbmcherry_8im0_sars_seed_2_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,3,-19.900000000000002,-8.8,199,results\model_directory\fold_nbmcherry_8im0_sars_seed_3_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,3,-32.800000000000004,-9.9,328,results\model_directory\fold_nbmcherry_8im0_sars_seed_3_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,3,-39.6,-11.5,396,results\model_directory\fold_nbmcherry_8im0_sars_seed_3_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,3,-30.900000000000002,-9.6,309,results\model_directory\fold_nbmcherry_8im0_sars_seed_3_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,3,-32.7,-8.5,327,results\model_directory\fold_nbmcherry_8im0_sars_seed_3_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,4,-31.0,-10.4,310,results\model_directory\fold_nbmcherry_8im0_sars_seed_4_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,4,-30.0,-10.0,300,results\model_directory\fold_nbmcherry_8im0_sars_seed_4_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,4,-31.3,-10.7,313,results\model_directory\fold_nbmcherry_8im0_sars_seed_4_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,4,-33.300000000000004,-9.8,333,results\model_directory\fold_nbmcherry_8im0_sars_seed_4_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,4,-33.2,-10.8,332,results\model_directory\fold_nbmcherry_8im0_sars_seed_4_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,5,-22.0,-9.6,220,results\model_directory\fold_nbmcherry_8im0_sars_seed_5_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,5,-26.3,-9.2,263,results\model_directory\fold_nbmcherry_8im0_sars_seed_5_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,5,-38.0,-10.4,380,results\model_directory\fold_nbmcherry_8im0_sars_seed_5_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,5,-19.200000000000003,-8.4,192,results\model_directory\fold_nbmcherry_8im0_sars_seed_5_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,5,-26.3,-9.4,263,results\model_directory\fold_nbmcherry_8im0_sars_seed_5_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,6,-32.9,-10.6,329,results\model_directory\fold_nbmcherry_8im0_sars_seed_6_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,6,-18.3,-8.7,183,results\model_directory\fold_nbmcherry_8im0_sars_seed_6_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,6,-27.700000000000003,-9.3,277,results\model_directory\fold_nbmcherry_8im0_sars_seed_6_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,6,-12.4,-7.8,124,results\model_directory\fold_nbmcherry_8im0_sars_seed_6_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,6,-23.5,-9.1,235,results\model_directory\fold_nbmcherry_8im0_sars_seed_6_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,7,-31.1,-10.5,311,results\model_directory\fold_nbmcherry_8im0_sars_seed_7_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,7,-39.400000000000006,-10.2,394,results\model_directory\fold_nbmcherry_8im0_sars_seed_7_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,7,-19.3,-9.3,193,results\model_directory\fold_nbmcherry_8im0_sars_seed_7_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,7,-11.9,-8.2,119,results\model_directory\fold_nbmcherry_8im0_sars_seed_7_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,7,-28.400000000000002,-9.2,284,results\model_directory\fold_nbmcherry_8im0_sars_seed_7_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,8,-31.700000000000003,-9.9,317,results\model_directory\fold_nbmcherry_8im0_sars_seed_8_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,8,-30.200000000000003,-9.4,302,results\model_directory\fold_nbmcherry_8im0_sars_seed_8_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,8,-19.200000000000003,-9.7,192,results\model_directory\fold_nbmcherry_8im0_sars_seed_8_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,8,-20.1,-8.4,201,results\model_directory\fold_nbmcherry_8im0_sars_seed_8_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,8,-19.900000000000002,-8.8,199,results\model_directory\fold_nbmcherry_8im0_sars_seed_8_model_4.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,9,-55.900000000000006,-11.7,559,results\model_directory\fold_nbmcherry_8im0_sars_seed_9_model_0.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,9,-22.6,-8.6,226,results\model_directory\fold_nbmcherry_8im0_sars_seed_9_model_1.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,9,-29.3,-9.5,293,results\model_directory\fold_nbmcherry_8im0_sars_seed_9_model_2.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,9,-28.8,-8.3,288,results\model_directory\fold_nbmcherry_8im0_sars_seed_9_model_3.cif,1,False
nbmcherry_8im0_sars,nbmcherry_8im0,sars,9,-14.0,-8.0,140,results\model_directory\fold_nbmcherry_8im0_sars_seed_9_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,1,-102.5,-13.1,1025,results\model_directory\fold_nbsars_7f5h_alb_seed_1_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,1,-52.6,-10.9,526,results\model_directory\fold_nbsars_7f5h_alb_seed_1_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,1,-60.6,-10.6,606,results\model_directory\fold_nbsars_7f5h_alb_seed_1_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,1,-50.7,-9.0,507,results\model_directory\fold_nbsars_7f5h_alb_seed_1_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,1,-33.7,-9.2,337,results\model_directory\fold_nbsars_7f5h_alb_seed_1_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,10,-61.1,-11.5,611,results\model_directory\fold_nbsars_7f5h_alb_seed_10_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,10,-64.4,-11.6,644,results\model_directory\fold_nbsars_7f5h_alb_seed_10_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,10,-40.2,-9.0,402,results\model_directory\fold_nbsars_7f5h_alb_seed_10_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,10,-37.1,-9.0,371,results\model_directory\fold_nbsars_7f5h_alb_seed_10_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,10,-27.3,-7.1,273,results\model_directory\fold_nbsars_7f5h_alb_seed_10_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,2,-48.900000000000006,-8.8,489,results\model_directory\fold_nbsars_7f5h_alb_seed_2_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,2,-52.800000000000004,-9.3,528,results\model_directory\fold_nbsars_7f5h_alb_seed_2_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,2,-44.6,-8.5,446,results\model_directory\fold_nbsars_7f5h_alb_seed_2_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,2,-43.900000000000006,-12.1,439,results\model_directory\fold_nbsars_7f5h_alb_seed_2_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,2,-47.2,-10.9,472,results\model_directory\fold_nbsars_7f5h_alb_seed_2_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,3,-30.1,-6.8,301,results\model_directory\fold_nbsars_7f5h_alb_seed_3_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,3,-48.900000000000006,-8.9,489,results\model_directory\fold_nbsars_7f5h_alb_seed_3_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,3,-62.5,-13.3,625,results\model_directory\fold_nbsars_7f5h_alb_seed_3_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,3,-74.60000000000001,-12.3,746,results\model_directory\fold_nbsars_7f5h_alb_seed_3_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,3,-60.1,-10.3,601,results\model_directory\fold_nbsars_7f5h_alb_seed_3_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,4,-35.1,-8.3,351,results\model_directory\fold_nbsars_7f5h_alb_seed_4_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,4,-54.900000000000006,-9.3,549,results\model_directory\fold_nbsars_7f5h_alb_seed_4_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,4,-36.1,-7.2,361,results\model_directory\fold_nbsars_7f5h_alb_seed_4_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,4,-86.60000000000001,-11.4,866,results\model_directory\fold_nbsars_7f5h_alb_seed_4_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,4,-61.6,-11.1,616,results\model_directory\fold_nbsars_7f5h_alb_seed_4_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,5,-79.80000000000001,-12.5,798,results\model_directory\fold_nbsars_7f5h_alb_seed_5_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,5,-51.800000000000004,-13.3,518,results\model_directory\fold_nbsars_7f5h_alb_seed_5_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,5,-36.1,-9.6,361,results\model_directory\fold_nbsars_7f5h_alb_seed_5_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,5,-60.900000000000006,-10.5,609,results\model_directory\fold_nbsars_7f5h_alb_seed_5_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,5,-46.6,-7.4,466,results\model_directory\fold_nbsars_7f5h_alb_seed_5_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,6,-97.0,-13.8,970,results\model_directory\fold_nbsars_7f5h_alb_seed_6_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,6,-46.7,-9.4,467,results\model_directory\fold_nbsars_7f5h_alb_seed_6_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,6,-50.2,-10.9,502,results\model_directory\fold_nbsars_7f5h_alb_seed_6_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,6,-65.9,-11.4,659,results\model_directory\fold_nbsars_7f5h_alb_seed_6_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,6,-34.5,-7.5,345,results\model_directory\fold_nbsars_7f5h_alb_seed_6_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,7,-38.1,-9.7,381,results\model_directory\fold_nbsars_7f5h_alb_seed_7_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,7,-39.300000000000004,-8.5,393,results\model_directory\fold_nbsars_7f5h_alb_seed_7_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,7,-70.60000000000001,-9.8,706,results\model_directory\fold_nbsars_7f5h_alb_seed_7_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,7,-57.2,-9.6,572,results\model_directory\fold_nbsars_7f5h_alb_seed_7_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,7,-64.4,-9.4,644,results\model_directory\fold_nbsars_7f5h_alb_seed_7_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,8,-42.2,-8.6,422,results\model_directory\fold_nbsars_7f5h_alb_seed_8_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,8,-57.800000000000004,-10.1,578,results\model_directory\fold_nbsars_7f5h_alb_seed_8_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,8,-46.1,-8.9,461,results\model_directory\fold_nbsars_7f5h_alb_seed_8_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,8,-37.0,-8.6,370,results\model_directory\fold_nbsars_7f5h_alb_seed_8_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,8,-27.200000000000003,-8.4,272,results\model_directory\fold_nbsars_7f5h_alb_seed_8_model_4.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,9,-40.2,-10.4,402,results\model_directory\fold_nbsars_7f5h_alb_seed_9_model_0.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,9,-60.1,-12.1,601,results\model_directory\fold_nbsars_7f5h_alb_seed_9_model_1.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,9,-57.0,-10.0,570,results\model_directory\fold_nbsars_7f5h_alb_seed_9_model_2.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,9,-64.7,-11.8,647,results\model_directory\fold_nbsars_7f5h_alb_seed_9_model_3.cif,1,False
nbsars_7f5h_alb,nbsars_7f5h,alb,9,-52.2,-10.0,522,results\model_directory\fold_nbsars_7f5h_alb_seed_9_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,1,-33.6,-8.3,336,results\model_directory\fold_nbsars_7f5h_gfp_seed_1_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,1,-36.4,-9.0,364,results\model_directory\fold_nbsars_7f5h_gfp_seed_1_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,1,-39.6,-11.4,396,results\model_directory\fold_nbsars_7f5h_gfp_seed_1_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,1,-39.5,-11.6,395,results\model_directory\fold_nbsars_7f5h_gfp_seed_1_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,1,-25.0,-7.7,250,results\model_directory\fold_nbsars_7f5h_gfp_seed_1_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,10,-32.1,-8.8,321,results\model_directory\fold_nbsars_7f5h_gfp_seed_10_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,10,-40.900000000000006,-10.2,409,results\model_directory\fold_nbsars_7f5h_gfp_seed_10_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,10,-41.800000000000004,-9.0,418,results\model_directory\fold_nbsars_7f5h_gfp_seed_10_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,10,-37.9,-12.1,379,results\model_directory\fold_nbsars_7f5h_gfp_seed_10_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,10,-48.900000000000006,-11.8,489,results\model_directory\fold_nbsars_7f5h_gfp_seed_10_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,2,-33.2,-9.5,332,results\model_directory\fold_nbsars_7f5h_gfp_seed_2_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,2,-33.800000000000004,-10.9,338,results\model_directory\fold_nbsars_7f5h_gfp_seed_2_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,2,-34.7,-10.4,347,results\model_directory\fold_nbsars_7f5h_gfp_seed_2_model_2.cif,1,False
